,exist,x,y,width,height,Raw data ID,copyrighter,resolution,date,breed,age,gender,region,camera type,species,lesions,diagnosis,Path,identifier,src_path,label_path,type,fileformat,inspRejectYn
13,Y,975,514,210,218,IMG_D_A4_194147.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,8,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
14,Y,865,170,168,146,IMG_D_A4_194153.jpg,㈜미소정보기술,1920X1080,2021-11-26,비숑프리제,2,M,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
15,Y,1178,613,140,100,IMG_D_A4_194154.jpg,㈜미소정보기술,1920X1080,2021-11-26,비숑프리제,2,M,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
16,Y,983,448,114,72,IMG_D_A4_194155.jpg,㈜미소정보기술,1920X1080,2021-11-26,비숑프리제,2,M,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
17,Y,771,594,68,69,IMG_D_A4_194156.jpg,㈜미소정보기술,1920X1080,2021-11-26,비숑프리제,2,F,H,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
18,Y,1028,312,106,78,IMG_D_A4_194166.jpg,㈜미소정보기술,1920X1080,2021-11-26,시츄,2,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
19,Y,1357,624,112,81,IMG_D_A4_194172.jpg,㈜미소정보기술,1920X1080,2021-11-26,시츄,3,F,H,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
20,Y,1256,143,164,115,IMG_D_A4_194173.jpg,㈜미소정보기술,1920X1080,2021-11-26,시츄,3,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
21,Y,749,533,131,151,IMG_D_A4_194175.jpg,㈜미소정보기술,1920X1080,2021-11-22,비숑프리제,3,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
22,Y,682,290,146,191,IMG_D_A4_194176.jpg,㈜미소정보기술,1920X1080,2021-11-22,비숑프리제,3,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
23,Y,462,166,163,106,IMG_D_A4_194178.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
24,Y,761,200,349,100,IMG_D_A4_194179.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
25,Y,1047,435,158,218,IMG_D_A4_194181.jpg,㈜미소정보기술,1920X1080,2021-11-22,포메라니안,5,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
26,Y,798,766,64,35,IMG_D_A4_194182.jpg,㈜미소정보기술,1920X1080,2021-11-23,비숑프리제,4,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
27,Y,766,457,127,122,IMG_D_A4_194183.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
28,Y,863,165,83,69,IMG_D_A4_194184.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
29,Y,843,561,106,107,IMG_D_A4_194185.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
30,Y,684,506,111,85,IMG_D_A4_194186.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
31,Y,754,361,108,95,IMG_D_A4_194187.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
32,Y,1056,378,92,94,IMG_D_A4_194188.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
33,Y,1029,503,90,73,IMG_D_A4_194189.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
34,Y,898,479,127,96,IMG_D_A4_194190.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
35,Y,696,301,101,89,IMG_D_A4_194191.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
36,Y,689,316,96,111,IMG_D_A4_194192.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
37,Y,845,788,131,76,IMG_D_A4_194193.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,H,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
38,Y,721,754,116,85,IMG_D_A4_194194.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
39,Y,876,430,60,61,IMG_D_A4_194195.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
40,Y,991,519,110,124,IMG_D_A4_194196.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
41,Y,742,471,115,136,IMG_D_A4_194197.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
42,Y,946,280,173,139,IMG_D_A4_194198.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
43,Y,184,92,96,83,IMG_D_A4_194199.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
44,Y,508,244,95,91,IMG_D_A4_194200.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
45,Y,340,424,137,121,IMG_D_A4_194201.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
46,Y,530,583,25,25,IMG_D_A4_14_194202.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
47,Y,862,506,72,65,IMG_D_A4_194203.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,M,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
48,Y,867,445,129,71,IMG_D_A4_194205.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,M,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
49,Y,1076,575,133,116,IMG_D_A4_194206.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
50,Y,882,553,104,108,IMG_D_A4_194207.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
51,Y,859,356,141,126,IMG_D_A4_194208.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
52,Y,813,549,140,130,IMG_D_A4_194209.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
53,Y,680,315,125,102,IMG_D_A4_194210.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,H,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
54,Y,904,542,126,140,IMG_D_A4_194211.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
55,Y,1015,581,136,91,IMG_D_A4_194212.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
56,Y,877,515,104,88,IMG_D_A4_194213.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
57,Y,802,457,135,143,IMG_D_A4_194214.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
58,Y,989,502,143,132,IMG_D_A4_194215.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,7,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
59,Y,882,573,128,104,IMG_D_A4_194216.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,8,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
60,Y,962,586,119,133,IMG_D_A4_194217.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,8,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
61,Y,926,571,150,120,IMG_D_A4_194218.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,8,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
62,Y,1015,502,128,101,IMG_D_A4_194219.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,8,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
63,Y,707,387,35,28,IMG_D_A4_194222.jpg,㈜미소정보기술,1920X1080,2021-11-08,말티즈,12,M,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
64,Y,1179,553,78,78,IMG_D_A4_194223.jpg,㈜미소정보기술,1920X1080,2021-11-08,푸들,5,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
65,Y,1149,759,90,83,IMG_D_A4_194224.jpg,㈜미소정보기술,1920X1080,2021-11-08,푸들,5,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
66,Y,890,409,66,34,IMG_D_A4_194225.jpg,㈜미소정보기술,1920X1080,2021-11-26,몽그렐,2,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
67,Y,749,295,75,65,IMG_D_A4_194231.jpg,㈜미소정보기술,1920X1080,2021-11-26,시츄,2,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
68,Y,995,432,105,62,IMG_D_A4_194232.jpg,㈜미소정보기술,1920X1080,2021-11-26,시츄,2,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
69,Y,1098,628,93,67,IMG_D_A4_194233.jpg,㈜미소정보기술,1920X1080,2021-11-26,시츄,2,F,H,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
70,Y,682,731,141,117,IMG_D_A4_194241.jpg,㈜미소정보기술,1920X1080,2021-11-22,몽그렐,17,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
71,Y,304,516,51,92,IMG_D_A4_194242.jpg,㈜미소정보기술,1920X1080,2021-11-22,비숑프리제,4,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
72,Y,715,312,65,70,IMG_D_A4_194243.jpg,㈜미소정보기술,1920X1080,2021-11-22,비숑프리제,4,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
73,Y,1506,434,142,73,IMG_D_A4_194244.jpg,㈜미소정보기술,1920X1080,2021-11-22,비숑프리제,6,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
74,Y,495,261,92,107,IMG_D_A4_194245.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,5,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
75,Y,996,239,59,60,IMG_D_A4_194247.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,5,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
76,Y,972,363,126,115,IMG_D_A4_194248.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,5,F,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
77,Y,1056,354,143,109,IMG_D_A4_194249.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
78,Y,954,559,158,127,IMG_D_A4_194250.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
79,Y,750,428,122,147,IMG_D_A4_194251.jpg,㈜미소정보기술,1920X1080,2021-11-22,요크셔테리어,6,F,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
80,Y,1020,404,76,178,IMG_D_A4_194252.jpg,㈜미소정보기술,1920X1080,2021-11-22,포메라니안,2,M,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
81,Y,879,524,106,90,IMG_D_A4_194253.jpg,㈜미소정보기술,1920X1080,2021-11-22,포메라니안,3,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
82,Y,1088,187,119,92,IMG_D_A4_194254.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,M,B,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
83,Y,465,368,78,88,IMG_D_A4_194255.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,M,A,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
84,Y,932,607,76,61,IMG_D_A4_194256.jpg,㈜미소정보기술,1920X1080,2021-11-23,푸들,6,F,L,IMG,D,A4,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,/라벨링데이터/반려견/피부/일반카메라/유증상/A4_농포_여드름,json,jpg,N
