,exist,x,y,width,height,Raw data ID,copyrighter,resolution,date,breed,age,gender,region,camera type,species,lesions,diagnosis,Path,identifier,src_path,label_path,type,fileformat,inspRejectYn
10,Y,412,138,985,910,IMG_D_A6_495913.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
11,Y,865,367,128,112,IMG_D_A6_495914.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
12,Y,498,169,41,31,IMG_D_A6_49_495917.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,16,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
13,Y,725,563,594,492,IMG_D_A6_495931.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
14,Y,637,189,933,843,IMG_D_A6_495940.jpg,㈜미소정보기술,1920X1080,2021-11-12,말티즈,10,M,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
15,Y,1169,242,281,203,IMG_D_A6_495946.jpg,㈜미소정보기술,1920X1080,2021-11-19,포메라니안,10,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
16,Y,381,216,1119,766,IMG_D_A6_495949.jpg,㈜미소정보기술,1920X1080,2021-10-25,말티즈,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
17,Y,786,510,416,344,IMG_D_A6_495955.jpg,㈜미소정보기술,1920X1080,2021-11-10,몽그렐,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
18,Y,1047,637,218,152,IMG_D_A6_495969.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
19,Y,265,428,250,197,IMG_D_A6_495974.jpg,㈜미소정보기술,1920X1080,2021-10-27,푸들,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
20,Y,1508,563,278,269,IMG_D_A6_495988.jpg,㈜미소정보기술,1920X1080,2021-11-18,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
21,Y,621,320,590,602,IMG_D_A6_495989.jpg,㈜미소정보기술,1920X1080,2021-11-18,몽그렐,14,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
22,Y,1042,398,93,80,IMG_D_A6_496006.jpg,㈜미소정보기술,1920X1080,2021-10-28,비숑프리제,10,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
23,Y,943,427,130,100,IMG_D_A6_496009.jpg,㈜미소정보기술,1920X1080,2021-11-12,말티즈,1,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
24,Y,1201,586,243,189,IMG_D_A6_496010.jpg,㈜미소정보기술,1920X1080,2021-10-25,말티즈,10,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
25,Y,875,164,239,206,IMG_D_A6_496011.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
26,Y,1365,308,120,156,IMG_D_A6_496033.jpg,㈜미소정보기술,1920X1080,2021-11-18,몽그렐,15,M,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
27,Y,483,144,226,131,IMG_D_A6_496039.jpg,㈜미소정보기술,1920X1080,2021-10-27,푸들,10,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
28,Y,1431,626,250,110,IMG_D_A6_496041.jpg,㈜미소정보기술,1920X1080,2021-11-18,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
29,Y,209,386,290,144,IMG_D_A6_496042.jpg,㈜미소정보기술,1920X1080,2021-10-11,푸들,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
30,Y,827,330,145,138,IMG_D_A6_496049.jpg,㈜미소정보기술,1920X1080,2021-11-18,비숑프리제,11,F,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
31,Y,889,106,184,141,IMG_D_A6_496053.jpg,㈜미소정보기술,1920X1080,2021-10-27,푸들,10,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
32,Y,394,774,241,272,IMG_D_A6_496058.jpg,㈜미소정보기술,1920X1080,2021-11-15,말티즈,13,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
33,Y,1042,773,83,94,IMG_D_A6_496060.jpg,㈜미소정보기술,1920X1080,2021-10-26,푸들,10,F,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
34,Y,336,586,601,379,IMG_D_A6_496069.jpg,㈜미소정보기술,1920X1080,2021-11-19,말티즈,11,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
35,Y,650,191,634,566,IMG_D_A6_496072.jpg,㈜미소정보기술,1920X1080,2021-11-12,말티즈,10,M,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
36,Y,510,44,646,690,IMG_D_A6_496074.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
37,Y,900,316,94,87,IMG_D_A6_496082.jpg,㈜미소정보기술,1920X1080,2021-11-20,푸들,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
38,Y,704,418,90,96,IMG_D_A6_496089.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,11,F,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
39,Y,802,349,445,339,IMG_D_A6_496090.jpg,㈜미소정보기술,1920X1080,2021-11-10,푸들,1,F,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
40,Y,1081,58,828,723,IMG_D_A6_496091.jpg,㈜미소정보기술,1920X1080,2021-11-16,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
41,Y,1060,536,70,45,IMG_D_A6_496092.jpg,㈜미소정보기술,1920X1080,2021-10-27,푸들,10,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
42,Y,202,482,31,21,IMG_D_A6_496096.jpg,㈜미소정보기술,1920X1080,2021-10-12,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
43,Y,929,278,21,32,IMG_D_A6_496097.jpg,㈜미소정보기술,1920X1080,2021-10-12,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
44,Y,190,327,431,187,IMG_D_A6_496099.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,7,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
45,Y,846,482,313,183,IMG_D_A6_496100.jpg,㈜미소정보기술,1920X1080,2021-11-10,몽그렐,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
46,Y,853,556,257,175,IMG_D_A6_496101.jpg,㈜미소정보기술,1920X1080,2021-11-10,몽그렐,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
47,Y,524,479,105,90,IMG_D_A6_496105.jpg,㈜미소정보기술,1920X1080,2021-11-16,말티즈,10,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
48,Y,849,266,78,69,IMG_D_A6_496107.jpg,㈜미소정보기술,1920X1080,2021-11-09,포메라니안,11,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
49,Y,748,592,351,301,IMG_D_A6_496109.jpg,㈜미소정보기술,1920X1080,2021-11-10,몽그렐,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
50,Y,840,515,164,108,IMG_D_A6_496110.jpg,㈜미소정보기술,1920X1080,2021-10-21,몽그렐,12,M,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
51,Y,886,395,813,659,IMG_D_A6_496121.jpg,㈜미소정보기술,1920X1080,2021-11-16,말티즈,8,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
52,Y,188,412,287,264,IMG_D_A6_496123.jpg,㈜미소정보기술,1920X1080,2021-09-16,몽그렐,10,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
53,Y,388,285,177,154,IMG_D_A6_496124.jpg,㈜미소정보기술,1920X1080,2021-10-27,요크셔테리어,1,F,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
54,Y,1065,823,108,103,IMG_D_A6_496129.jpg,㈜미소정보기술,1920X1080,2021-11-16,시츄,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
55,Y,577,169,334,250,IMG_D_A6_496132.jpg,㈜미소정보기술,1920X1080,2021-11-19,포메라니안,10,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
56,Y,515,170,486,375,IMG_D_A6_496141.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
57,Y,599,701,221,223,IMG_D_A6_496147.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,10,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
58,Y,746,621,534,293,IMG_D_A6_496149.jpg,㈜미소정보기술,1920X1080,2021-10-25,말티즈,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
59,Y,548,262,132,175,IMG_D_A6_496164.jpg,㈜미소정보기술,1920X1080,2021-11-02,말티즈,11,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
60,Y,839,618,340,182,IMG_D_A6_496167.jpg,㈜미소정보기술,1920X1080,2021-11-18,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
61,Y,756,111,512,384,IMG_D_A6_496170.jpg,㈜미소정보기술,1920X1080,2021-11-12,말티즈,10,M,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
62,Y,740,274,214,194,IMG_D_A6_496178.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,10,M,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
63,Y,581,518,85,83,IMG_D_A6_496181.jpg,㈜미소정보기술,1920X1080,2021-11-18,비숑프리제,11,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
64,Y,1096,606,160,129,IMG_D_A6_496184.jpg,㈜미소정보기술,1920X1080,2021-11-02,말티즈,8,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
65,Y,985,366,195,173,IMG_D_A6_496185.jpg,㈜미소정보기술,1920X1080,2021-11-16,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
66,Y,495,324,393,308,IMG_D_A6_496187.jpg,㈜미소정보기술,1920X1080,2021-11-12,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
67,Y,927,299,336,308,IMG_D_A6_496188.jpg,㈜미소정보기술,1920X1080,2021-11-15,말티즈,1,M,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
68,Y,575,152,264,191,IMG_D_A6_496215.jpg,㈜미소정보기술,1920X1080,2021-11-18,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
69,Y,1014,335,213,131,IMG_D_A6_496221.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,10,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
70,Y,574,360,550,595,IMG_D_A6_496224.jpg,㈜미소정보기술,1920X1080,2021-11-16,말티즈,8,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
71,Y,785,551,99,56,IMG_D_A6_496237.jpg,㈜미소정보기술,1920X1080,2021-11-16,말티즈,10,M,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
72,Y,295,225,81,50,IMG_D_A6_496243.jpg,㈜미소정보기술,1920X1080,2021-11-16,말티즈,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
73,Y,657,376,384,300,IMG_D_A6_496246.jpg,㈜미소정보기술,1920X1080,2021-11-10,몽그렐,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
74,Y,522,453,239,161,IMG_D_A6_496248.jpg,㈜미소정보기술,1920X1080,2021-11-12,말티즈,10,F,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
75,Y,291,433,394,408,IMG_D_A6_496249.jpg,㈜미소정보기술,1920X1080,2021-11-10,몽그렐,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
76,Y,1064,292,271,189,IMG_D_A6_496250.jpg,㈜미소정보기술,1920X1080,2021-10-28,장모치와와,10,M,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
77,Y,842,482,45,34,IMG_D_A6_496254.jpg,㈜미소정보기술,1920X1080,2021-11-10,푸들,1,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
78,Y,892,447,134,162,IMG_D_A6_496256.jpg,㈜미소정보기술,1920X1080,2021-11-23,비숑프리제,10,F,L,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
79,Y,901,511,97,57,IMG_D_A6_496259.jpg,㈜미소정보기술,1920X1080,2021-11-23,포메라니안,10,M,H,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
80,Y,334,518,922,531,IMG_D_A6_496260.jpg,㈜미소정보기술,1920X1080,2021-11-02,말티즈,8,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
81,Y,1247,782,119,77,IMG_D_A6_496270.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,11,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
82,Y,1258,103,651,762,IMG_D_A6_496275.jpg,㈜미소정보기술,1920X1080,2021-11-18,비숑프리제,10,F,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
83,Y,555,304,822,497,IMG_D_A6_496278.jpg,㈜미소정보기술,1920X1080,2021-10-21,몽그렐,12,M,B,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
84,Y,1133,943,230,117,IMG_D_A6_496280.jpg,㈜미소정보기술,1920X1080,2021-11-12,장모치와와,10,F,A,IMG,D,A6,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,/라벨링데이터/반려견/피부/일반카메라/유증상/A6_결절_종괴,json,jpg,N
