,exist,x,y,width,height,Raw data ID,copyrighter,resolution,date,breed,age,gender,region,camera type,species,lesions,diagnosis,Path,identifier,src_path,label_path,type,fileformat,inspRejectYn
10,Y,450,284,845,301,IMG_D_A3_126162.jpg,㈜미소정보기술,1920X1080,2021-11-02,포메라니안,6,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
11,Y,955,312,305,218,IMG_D_A3_126163.jpg,㈜미소정보기술,1920X1080,2021-11-02,포메라니안,6,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
12,Y,683,365,620,262,IMG_D_A3_126164.jpg,㈜미소정보기술,1920X1080,2021-11-02,포메라니안,6,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
13,Y,638,298,423,262,IMG_D_A3_126165.jpg,㈜미소정보기술,1920X1080,2021-11-02,포메라니안,6,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
14,Y,903,532,161,68,IMG_D_A3_126166.jpg,㈜미소정보기술,1920X1080,2021-11-02,포메라니안,7,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
15,Y,716,228,455,455,IMG_D_A3_126167.jpg,㈜미소정보기술,1920X1080,2021-11-02,포메라니안,7,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
16,Y,515,348,428,239,IMG_D_A3_126168.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
17,Y,879,480,358,184,IMG_D_A3_126169.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
18,Y,870,426,389,206,IMG_D_A3_126170.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
19,Y,911,142,315,308,IMG_D_A3_126171.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,1,F,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
20,Y,985,549,206,201,IMG_D_A3_126172.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,3,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
21,Y,581,407,201,130,IMG_D_A3_126173.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,3,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
22,Y,635,339,189,119,IMG_D_A3_126174.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,3,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
23,Y,250,187,232,178,IMG_D_A3_126175.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,3,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
24,Y,1362,266,85,91,IMG_D_A3_126176.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,3,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
25,Y,724,570,263,163,IMG_D_A3_126177.jpg,㈜미소정보기술,1920X1080,2021-11-02,푸들,7,M,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
26,Y,731,327,217,150,IMG_D_A3_126178.jpg,㈜미소정보기술,1920X1080,2021-11-03,말티즈,3,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
27,Y,250,417,160,109,IMG_D_A3_126179.jpg,㈜미소정보기술,1920X1080,2021-11-03,말티즈,5,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
28,Y,1004,466,338,270,IMG_D_A3_126180.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,1,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
29,Y,646,266,197,240,IMG_D_A3_126181.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,1,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
30,Y,840,415,126,103,IMG_D_A3_126182.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
31,Y,258,697,68,80,IMG_D_A3_126183.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,1,F,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
32,Y,1051,677,188,171,IMG_D_A3_126184.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,1,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
33,Y,1252,831,225,166,IMG_D_A3_126185.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,1,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
34,Y,718,506,264,156,IMG_D_A3_126186.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,2,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
35,Y,972,469,125,79,IMG_D_A3_126187.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,2,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
36,Y,558,268,214,169,IMG_D_A3_126188.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,2,M,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
37,Y,1057,246,395,361,IMG_D_A3_126189.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
38,Y,600,269,648,491,IMG_D_A3_126190.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
39,Y,957,298,83,66,IMG_D_A3_126191.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,2,F,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
40,Y,1047,565,140,135,IMG_D_A3_126192.jpg,㈜미소정보기술,1920X1080,2021-11-03,장모치와와,2,F,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
41,Y,832,351,357,101,IMG_D_A3_126193.jpg,㈜미소정보기술,1920X1080,2021-11-03,포메라니안,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
42,Y,550,265,226,156,IMG_D_A3_126194.jpg,㈜미소정보기술,1920X1080,2021-11-03,포메라니안,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
43,Y,712,265,230,253,IMG_D_A3_126195.jpg,㈜미소정보기술,1920X1080,2021-11-03,포메라니안,6,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
44,Y,521,208,398,389,IMG_D_A3_126196.jpg,㈜미소정보기술,1920X1080,2021-11-03,포메라니안,6,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
45,Y,1230,609,154,198,IMG_D_A3_126197.jpg,㈜미소정보기술,1920X1080,2021-11-03,포메라니안,7,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
46,Y,728,381,304,177,IMG_D_A3_126198.jpg,㈜미소정보기술,1920X1080,2021-11-03,푸들,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
47,Y,678,330,159,202,IMG_D_A3_126199.jpg,㈜미소정보기술,1920X1080,2021-11-03,푸들,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
48,Y,659,290,313,197,IMG_D_A3_126200.jpg,㈜미소정보기술,1920X1080,2021-11-03,푸들,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
49,Y,432,330,341,196,IMG_D_A3_126201.jpg,㈜미소정보기술,1920X1080,2021-11-03,푸들,1,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
50,Y,979,675,235,99,IMG_D_A3_126202.jpg,㈜미소정보기술,1920X1080,2021-11-03,푸들,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
51,Y,1401,673,161,135,IMG_D_A3_126203.jpg,㈜미소정보기술,1920X1080,2021-11-03,푸들,3,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
52,Y,786,298,161,173,IMG_D_A3_126204.jpg,㈜미소정보기술,1920X1080,2021-11-04,비숑프리제,3,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
53,Y,1053,497,121,170,IMG_D_A3_126205.jpg,㈜미소정보기술,1920X1080,2021-11-04,비숑프리제,6,F,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
54,Y,1358,598,63,63,IMG_D_A3_126206.jpg,㈜미소정보기술,1920X1080,2021-11-04,장모치와와,5,F,A,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
55,Y,961,240,76,173,IMG_D_A3_126207.jpg,㈜미소정보기술,1920X1080,2021-11-04,포메라니안,11,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
56,Y,721,149,255,173,IMG_D_A3_126208.jpg,㈜미소정보기술,1920X1080,2021-11-04,포메라니안,3,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
57,Y,1052,382,132,88,IMG_D_A3_126209.jpg,㈜미소정보기술,1920X1080,2021-11-04,포메라니안,4,F,B,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
58,Y,809,389,297,248,IMG_D_A3_126210.jpg,㈜미소정보기술,1920X1080,2021-11-04,포메라니안,6,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
59,Y,627,472,218,159,IMG_D_A3_126211.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
60,Y,452,726,284,109,IMG_D_A3_126212.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
61,Y,307,521,180,120,IMG_D_A3_126213.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
62,Y,832,376,194,139,IMG_D_A3_126214.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
63,Y,989,558,164,123,IMG_D_A3_126215.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,2,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
64,Y,497,250,503,96,IMG_D_A3_126216.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,M,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
65,Y,901,265,193,97,IMG_D_A3_126217.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,M,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
66,Y,875,413,192,247,IMG_D_A3_126218.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
67,Y,1083,176,138,124,IMG_D_A3_126219.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
68,Y,648,191,284,109,IMG_D_A3_126220.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
69,Y,752,294,466,73,IMG_D_A3_126221.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
70,Y,675,210,192,142,IMG_D_A3_126222.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
71,Y,746,449,108,94,IMG_D_A3_126223.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
72,Y,1239,500,341,129,IMG_D_A3_126224.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
73,Y,1020,320,285,116,IMG_D_A3_126225.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
74,Y,219,342,817,235,IMG_D_A3_126226.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
75,Y,465,281,275,208,IMG_D_A3_126227.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,5,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
76,Y,975,350,150,87,IMG_D_A3_126228.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,5,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
77,Y,459,335,342,175,IMG_D_A3_126229.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,5,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
78,Y,1351,635,87,147,IMG_D_A3_126230.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,5,F,H,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
79,Y,463,238,204,115,IMG_D_A3_126231.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,6,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
80,Y,861,669,72,54,IMG_D_A3_126232.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,6,F,L,IMG,D,A3,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,/라벨링데이터/반려견/피부/일반카메라/유증상/A3_태선화_과다색소침착,json,jpg,N
